q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,q16,q17,q18,q19,q20,qd1,qd2,qd3,qd4,qd5,qd6,qd7,qd8,qd9,qd10,qd11,qd12,qd13,qd14,qd15,qd16,qd17,qd18,qd19,qd20,qdd1,qdd2,qdd3,qdd4,qdd5,qdd6,qdd7,qdd8,qdd9,qdd10,qdd11,qdd12,qdd13,qdd14,qdd15,qdd16,qdd17,qdd18,qdd19,qdd20
0.09986659445611952,0.19873468991160642,0.29561577068667416,0.38954118792670883,0.47957184447155454,0.5648075842572552,0.6443961923719305,0.7175419157802732,0.7835134195236664,0.8416510988472192,0.8913736741446749,0.9321840027827659,0.963674049696488,0.9855289670576515,0.997530242226841,0.9995578825145289,0.9915916149073825,0.9737110887645075,0.9460950794570048,0.9090197009131118,0.9950008358346927,1.9601066532469478,2.8659207674134874,3.684036184205901,4.3875130939694955,4.951335793455884,5.352842592078656,5.572122606538376,5.5923737746624935,5.400216919803022,4.985961265198573,4.343817426371606,3.472054591178753,2.3730993231836255,1.0535741856383385,-0.4757248288519857,-2.199912273685414,-4.100158028652076,-6.153891478279011,-8.335062887629265,-0.09986659445611952,-0.7949387596464257,-2.6605419361800675,-6.232659006827341,-11.989296111788864,-20.333073033261186,-31.575413426224593,-45.92268260993748,-63.46458698141698,-84.16510988472193,-107.85621457150567,-134.23449640071829,-162.86091439870646,-193.16367754329968,-224.44430450103923,-255.8868179237194,-286.5699767082335,-315.4823927597004,-341.5403236839787,-363.60788036524474
0.10981475797265018,0.21830121216979478,0.3241471257904643,0.42607220163891024,0.5228435684183449,0.6132906933677165,0.6963195408603763,0.7709258057042315,0.8362070610752557,0.8913736741446749,0.9357583573659448,0.9688242398905028,0.9901713614815953,0.9995415103767132,0.996821346580539,0.9820437728094938,0.9553875365051354,0.9171750677303946,0.8678685791011522,0.8080644749278335,0.9939520707415465,1.9517628757256331,2.8380200435472664,3.618756646121586,4.262143248893599,4.739143690101371,5.024123381624275,5.0953996638491486,4.9357246511164465,4.5326920592714295,3.879060696997979,2.9729886102850935,1.8181732751265995,0.4238947164478509,-1.1950400308383875,-3.0184511328229906,-5.021037275424015,-7.17272096371619,-9.43908315021273,-11.781881078327089,-0.10981475797265018,-0.8732048486791791,-2.9173241321141785,-6.817155226222564,-13.071089210458622,-22.078464961237792,-34.11965750215844,-49.33925156507082,-67.73277194709571,-89.13736741446749,-113.22676124127932,-139.5106905442324,-167.3389600903896,-195.91013603383578,-224.28480298062127,-251.40320583923042,-276.10699804998416,-297.16472194464785,-313.300557055516,-323.2257899711334
0.11975193278037169,0.237780358614867,0.352386575803951,0.4619211361359754,0.5648075842572552,0.6595651465063013,0.7448300426674733,0.8193751139186862,0.8821274844816595,0.9321840027827659,0.9688242398905028,0.9915208581520444,0.9999472008002436,0.9939819932991047,0.9737110887645075,0.9394262323395443,0.891620862307964,0.8309830083774019,0.7583853893425019,0.6748728526454361,0.9928038449741043,1.9426378983814614,2.8075635897942712,3.547684008455882,4.126113161213237,4.509884414317996,4.670779610456751,4.586061823853594,4.239096506437053,3.619847855309672,2.725239559428003,1.5593716203389136,0.13358764309242285,-1.5336101888808455,-3.416798357210063,-5.484018473896321,-7.697307110430998,-10.013360359605853,-12.38432186454663,-14.758680601763988,-0.11975193278037169,-0.951121434459468,-3.171479182235559,-7.3907381781756065,-14.12018960643138,-23.744345274226845,-36.49667209070619,-52.44000729079592,-71.45232624301441,-93.21840027827659,-117.22773302675084,-142.77900357389439,-168.99107693524115,-194.82047068662453,-219.0849949720142,-240.49311547892333,-257.6784292070016,-269.2384947142782,-273.77712555264316,-269.9491410581744
0.12967712450728558,0.25716433265127264,0.3803086901786258,0.4970306025222872,0.6053589338572755,0.7034642945645603,0.7896899349625268,0.8625797235895865,0.9209027375559984,0.963674049696488,0.9901713614815953,0.9999472008002436,0.9928364786240462,0.9689592769405372,0.9287188208742336,0.8727946692412417,0.8021312385315937,0.7179218541200301,0.6215885980396529,0.5147582936382328,0.9915562734305713,1.9327353735180879,2.7745788331874017,3.4709320480962047,3.9797630620401976,4.264383602095417,4.29454311007878,4.047369282501315,3.5081319794031836,2.670811223983656,1.5384543097225074,0.12331167054685187,-1.5532539440044075,-3.4610854146713583,-5.561771673185079,-7.8094009455323965,-10.151512331354475,-12.530226673372754,-14.883533482951641,-17.14670696233717,-0.12967712450728558,-1.0286573306050906,-3.422778211607632,-7.952489640356595,-15.133973346431887,-25.32471460432417,-38.694806813163815,-55.20510230973353,-74.59312174203586,-96.36740496964879,-119.81073473927303,-143.99239691523508,-167.78936488746382,-189.9160182803453,-208.96173469670256,-223.43543532575788,-231.81592793563058,-232.60668073488975,-224.39348389231472,-205.90331745529312
0.13958933998049075,0.27644537577654615,0.40788832413710363,0.5313443956824109,0.6443961923719305,0.7448300426674733,0.830679347519928,0.9002630884201669,0.9522187434865201,0.9855289670576515,0.9995415103767132,0.9939819932991047,0.9689592769405372,0.9249633320633793,0.8628556449404923,0.7838523485596982,0.6895004094774118,0.5816473366075602,0.4624050050791512,0.33410830352891,0.990209480950274,1.922059264655244,2.739095477578981,3.3886236336941136,3.8234589943418973,4.003525380391501,3.8972579153283484,3.482770130830298,2.7487518310660866,1.695070945131161,0.33306013435188286,-1.3145230190407247,-3.2138650279091183,-5.320788995091733,-7.581756432300077,-9.935156107898154,-12.312849977178686,-14.641939276093705,-16.846707739830585,-18.85069379638886,-0.13958933998049075,-1.1057815031061846,-3.6709949172339327,-8.501510330918574,-16.10990480929826,-26.81388153602904,-40.70328802847647,-57.61683765889068,-77.12971822240813,-98.55289670576515,-120.9445227555823,-143.1334070350711,-163.7541178029508,-181.29281308442233,-194.14252011161076,-200.66620123128274,-199.265618338972,-188.4537370608495,-166.9282068335736,-133.64332141156402
0.1494875873255661,0.29561577068667416,0.4351006413168175,0.5648075842572552,0.68182172191763,0.7835134195236664,0.8675973803614223,0.9321840027827659,0.9758218448365958,0.997530242226841,0.996821346580539,0.9737110887645075,0.9287188208742336,0.8628556449404923,0.7776016906402828,0.6748728526454361,0.5569777351136499,0.4265657708995994,0.2865676813924749,0.14012961501383447,0.9887636023011674,1.9106138449423251,2.7011454768914698,3.3008905289705894,3.6575918974144654,3.7282491831083293,3.480871226275094,2.8958782842477375,1.9671069870029716,0.7023827904255591,-0.8763626892814841,-2.7334386857680504,-4.8202021167604014,-7.076306003480072,-9.431357930357066,-11.80694448141119,-14.118966213849948,-16.28021782297071,-18.20314000378133,-19.802663366285604,-0.1494875873255661,-1.1824630827466966,-3.915905771851358,-9.036921348116083,-17.04554304794075,-28.20648310285199,-42.512271637709695,-59.65977617809702,-79.04156943176426,-99.75302422268409,-120.61538293624523,-140.21439678208907,-156.95348072774547,-169.1197064083365,-174.96038039406363,-172.76745027723163,-160.96656544784483,-138.20730977147022,-103.45093298268344,-56.05184600553379
0.15937087606582342,0.3146678443649731,0.4619211361359754,0.597366598581136,0.7175419157802732,0.8193751139186862,0.9002630884201669,0.958138145640263,0.9915208581520444,0.9995578825145289,0.9820437728094938,0.9394262323395443,0.8727946692412417,0.7838523485596982,0.6748728526454361,0.5486419628518182,0.40838644817841996,0.25769158119606395,0.100409489747379,-0.05943931282335969,0.9872187821663504,1.8984036954480479,2.6607630063419117,3.2078731817816086,3.482576629086485,3.4395463678901956,3.047423864476511,2.2904503503936606,1.1695287152541853,-0.29732801803249104,-2.075185153815806,-4.113013855422241,-6.345138268245072,-8.693261594410885,-11.06901045132299,-13.376918596190778,-15.517755220549075,-17.392090037420395,-18.903977737690294,-19.964638419877147,-0.15937087606582342,-1.2586713774598923,-4.157290225223779,-9.557865577298177,-17.93854789450683,-29.497504101072703,-44.11289133258818,-61.32084132097683,-80.3131895103156,-99.95578825145289,-118.82729650994875,-135.27737745689438,-147.50229910176984,-153.63506031770086,-151.8463918452231,-140.45234249006546,-118.02368352356336,-83.49207230752472,-36.24782579880382,23.775725129343876
0.1692382172214202,0.33359397115324047,0.48832565586163834,0.6289693164389685,0.7514674325393071,0.8522859764192484,0.928516368400476,0.9779593883747254,0.9991886225336108,0.9915916149073825,0.9553875365051354,0.891620862307964,0.8021312385315937,0.6895004094774118,0.5569777351136499,0.40838644817841996,0.24801335525434223,0.08048516390012998,-0.08936499624193404,-0.2566370075433284,0.9855751751295867,1.8854337033268616,2.61798443166603,3.109720499281688,3.298850928098987,3.1384566459276093,2.599040270370428,1.6703615836527486,0.36247734349917676,-1.2940660433443614,-3.2489064723331857,-5.4333932544218815,-7.762921194565187,-10.139994098853036,-12.457911365161717,-14.604946089928541,-16.468862424371476,-17.941604522422125,-18.923979945514926,-19.33015723018523,-0.1692382172214202,-1.3343758846129619,-4.394930902754745,-10.063509063023496,-18.786685813482677,-30.682295151092944,-45.49730205162332,-62.589400855982426,-80.93427842522247,-99.15916149073824,-115.60189191712138,-128.3934041723468,-135.56017931183933,-135.1420802575727,-125.31999040057123,-104.54693073367551,-71.6758596685049,-26.077193103642113,32.26076364333819,102.65480301733136
0.17908862340832282,0.352386575803951,0.5142904223600463,0.6595651465063013,0.7835134195236664,0.8821274844816595,0.9522187434865201,0.9915208581520444,0.9987630296312705,0.9737110887645075,0.9171750677303946,0.8309830083774019,0.7179218541200301,0.5816473366075602,0.4265657708995994,0.25769158119606395,0.08048516390012998,-0.09932366943250463,-0.2759209604431799,-0.4435965931317055,0.983832945659837,1.8717090598628476,2.5728482763696983,3.0065896095453306,3.106874319256941,2.826064337624702,2.137918090829179,1.0395810802259424,-0.44751006914150704,-2.2778655714733755,-4.38332947782656,-6.675573573070569,-9.049608152991434,-11.388174992517325,-13.566848185808922,-15.45963558881813,-16.944848715620896,-17.91099321689643,-18.262426238463192,-17.92453137531851,-0.17908862340832282,-1.409546303215804,-4.628613801240417,-10.55304234410082,-19.58783548809166,-31.75658944133974,-46.658718430839485,-63.45733492173084,-80.8998054001329,-97.37110887645075,-110.97818319537774,-119.66155320634587,-121.32879334628508,-114.0028779750818,-95.97729845240987,-65.96904478619237,-23.260212367137566,32.1808688961315,99.60746671998794,177.4386372526822
0.18892110893710995,0.37103813651227535,0.5397920535096058,0.6891051093386213,0.8135997250406921,0.908792169289411,0.971254042053915,0.9987357500161246,0.9902475267174788,0.9460950794570048,0.8678685791011522,0.7583853893425019,0.6215885980396529,0.4624050050791512,0.2865676813924749,0.100409489747379,-0.08936499624193404,-0.2759209604431799,-0.45253950327905446,-0.6128596260118069,0.9819922680948016,1.8572352583918905,2.5253951870372577,2.8986456100279847,2.9071269640906214,2.5034944676145936,1.666317407909629,0.4021463725345083,-1.2538726818234762,-3.238890251725795,-5.4647323501231595,-7.821676967082082,-10.183470277809018,-12.413363597769905,-14.370900002985259,-15.919139147528668,-16.931982056513355,-17.301245910123022,-16.943142780130042,-15.803835974910248,-0.18892110893710995,-1.4841525460491014,-4.858128481586452,-11.025681749417942,-20.3399931260173,-32.716518094418795,-47.59144806064183,-63.91908800103197,-80.21004966411579,-94.60950794570047,-105.01209807123942,-109.20749606532027,-105.04847306870134,-90.63138099551364,-64.47772831330686,-25.704829375329023,25.82648391391894,89.39839118359028,163.36676068373865,245.14385040472274
0.19873468991160642,0.38954118792670883,0.5648075842572552,0.7175419157802732,0.8416510988472192,0.9321840027827659,0.9855289670576515,0.9995578825145289,0.9737110887645075,0.9090197009131118,0.8080644749278335,0.6748728526454361,0.5147582936382328,0.33410830352891,0.14012961501383447,-0.05943931282335969,-0.2566370075433284,-0.4435965931317055,-0.6128596260118069,-0.7576736373204733,0.9800533266234739,1.8420180921029505,2.475667896727942,2.786061303269188,2.700108459901511,2.171908713185803,1.1865496615918127,-0.23786241442599285,-2.050079014326038,-4.1675314438146325,-6.4800345930799,-8.855208361058391,-11.14535952551916,-13.195485657472203,-14.851997524714202,-15.971710735901718,-16.430633645657444,-16.132078237786658,-15.013644176164735,-13.052672665926528,-0.19873468991160642,-1.5581647517068353,-5.083268258315297,-11.48067065248437,-21.041277471180482,-33.55862410017957,-48.29091938582492,-63.97170448092985,-78.8705981899251,-90.90197009131118,-97.77580146626785,-97.18169078094279,-86.99415162486135,-65.48522749166636,-31.529163378112756,15.21646408278008,74.16809518002191,143.7252961746726,221.2423249902623,303.0694549281893
0.20852838432733767,0.40788832413710363,0.5893144872992458,0.7448300426674733,0.8675973803614223,0.9522187434865201,0.9949735533056495,0.9939819932991047,0.9492876597520401,0.8628556449404923,0.7384861371932488,0.5816473366075602,0.3992350326751588,0.19926941455792596,-0.009457555532165422,-0.21776870178394275,-0.41650513106656384,-0.5969289253676883,-0.7511073250630778,-0.8722615114898679,0.9780163152677107,1.8260636517193207,2.4237111864933585,2.669016920261001,2.4863365901964958,1.8325012207107245,0.700966320798771,-0.8763486793604831,-2.829679851580757,-5.054504288200051,-7.416955254414082,-9.761292850729136,-11.919032036526378,-13.719226409774762,-14.999329144823616,-15.616006496091568,-15.45526720910447,-14.441294194470178,-12.543422213710592,-9.78079456022692,-0.20852838432733767,-1.6315532965484145,-5.303830385693213,-11.917280682679573,-21.68993450903556,-34.27987476551473,-48.75370411197682,-63.614847571142704,-76.89230043991525,-86.28556449404923,-89.35682260038311,-83.75721647148866,-67.47072052210184,-39.05680525335349,2.12794999473722,55.748787656689345,120.36998287823695,193.404971819131,271.14974434777105,348.90460459594715
0.21830121216979478,0.42607220163891024,0.6132906933677165,0.7709258057042315,0.8913736741446749,0.9688242398905028,0.9995415103767132,0.9820437728094938,0.9171750677303946,0.8080644749278335,0.6599751756264773,0.4800505717604297,0.27696970880639327,0.060528623588427644,-0.15883218836772936,-0.3705313923148225,-0.5643572274432714,-0.7309600928564021,-0.8623035454308158,-0.9520519547220556,0.9758814378628166,1.809378323060793,2.3695718450506855,2.5476998319245743,2.2663460296357147,1.4864943051425468,0.21194735822392546,-1.5092255664114953,-3.586360481858095,-5.8909405391635445,-8.264161474364647,-10.526889787185851,-12.491422452556217,-13.974330467052514,-14.809583909959173,-14.86111909484495,-14.03402172691795,-12.283563775185144,-9.621443082460013,-6.118727825615808,-0.21830121216979478,-1.704288806555641,-5.519616240309448,-12.334812891267704,-22.284341853616873,-34.8776726360581,-48.977534008458946,-62.850801459807606,-74.29118048616196,-80.80644749278335,-79.85699625080376,-69.12728233350188,-46.807880788280464,-11.863610223331818,35.737242382739105,94.85603643259456,163.09923873110546,236.83107008547427,311.2915799005245,380.82078188882224
0.2280521955125007,0.4440855422724404,0.6367146111047908,0.7957874293945117,0.9129205122145179,0.9819406902902442,0.9992104495021588,0.9638196358239227,0.8776334224272867,0.7451940109825403,0.573481247710657,0.37154477024398336,0.15002707195927684,-0.07939738066566308,-0.3046374179315419,-0.5138223979669398,-0.6959278154795365,-0.8413563172617156,-0.9424435036645129,-0.9938618591975954,0.9736489080371467,1.7919687844877126,2.3132986266479034,2.4223042491567406,2.0406870067331635,1.1351340480681007,-0.2781104145460805,-2.1324421245171994,-4.3139918454864965,-6.6684772324403525,-9.011405566360422,-11.14098046194435,-12.852864557280844,-13.955802627040576,-14.287025925961663,-13.726345292792287,-12.2078996334547,-9.728655269811563,-6.352943216069317,-2.212564560169859,-0.2280521955125007,-1.7763421690897616,-5.730431499943117,-12.732598870312188,-22.823012805362946,-35.34986485044879,-48.96131202560578,-61.684456692731054,-71.08830721661022,-74.51940109825404,-69.3912309729895,-53.5024469151336,-25.354575161117786,15.561886610469964,68.54341903459694,131.5385338795366,201.12313867358606,272.59944679279585,340.22210482288915,397.54474367903816
0.237780358614867,0.4619211361359754,0.6595651465063013,0.8193751139186862,0.9321840027827659,0.9915208581520444,0.9939819932991047,0.9394262323395443,0.8309830083774019,0.6748728526454361,0.4800505717604297,0.25769158119606395,0.020550859964887726,-0.21776870178394275,-0.4435965931317055,-0.6439788516266098,-0.8074211297943187,-0.9245480350658106,-0.9886409219986372,-0.9960232878995323,0.9713189491907307,1.773842004227941,2.254942207158998,2.293030911926797,1.809923927654836,0.7796858101694568,-0.7668050944404228,-2.7420092369481606,-5.006680179802927,-7.379340300881994,-9.64964897158703,-11.594726691613598,-12.99725451409431,-13.664005684080122,-13.443398531488882,-12.240692672245483,-10.029583911495108,-6.859179367630458,-2.8556391531907703,1.7818653104884614,-0.237780358614867,-1.8476845445439016,-5.936086318556711,-13.11000182269898,-23.304600069569148,-35.694750893473596,-48.70511767165613,-60.12327886973083,-67.30962367856955,-67.4872852645436,-58.086119183011995,-37.10758769223321,-3.4730953340660258,42.68266554965278,99.80923345463374,164.85858601641212,233.3447065105581,299.55356336132263,356.899372841508,398.40931515981293
