q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,q16,q17,q18,qd1,qd2,qd3,qd4,qd5,qd6,qd7,qd8,qd9,qd10,qd11,qd12,qd13,qd14,qd15,qd16,qd17,qd18,qdd1,qdd2,qdd3,qdd4,qdd5,qdd6,qdd7,qdd8,qdd9,qdd10,qdd11,qdd12,qdd13,qdd14,qdd15,qdd16,qdd17,qdd18
0.09993301616303925,0.19886553633749854,0.2958070811665539,0.38978710427372076,0.4798647090490942,0.565138068592027,0.6447534545009241,0.717913784116926,0.78388660064933,0.8420114062884004,0.8917062748888881,0.9324736780202824,0.9639054660553243,0.9856869544277879,0.9976000741492778,0.9995255550431251,0.9914441198375699,0.9734366771633685,0.994994166958057,1.960053569122231,2.865743103731651,3.6836199876575924,4.386712496304118,4.949978048780686,5.350734170424383,5.569056213470521,5.58813614572135,5.394597220184564,4.978759909674066,4.33485512227376,3.4611813985928097,2.3602035214554937,1.0385907340742946,-0.49280644560269193,-2.2190410185973084,-4.121215296392238,-0.09993301616303925,-0.7954621453499942,-2.662263730498985,-6.236593668379532,-11.996617726227354,-20.344970469312972,-31.592919270545284,-45.94648218348326,-63.49481465259573,-84.20114062884004,-107.89645926155546,-134.27620963492066,-162.90002376334982,-193.1946430678464,-224.4600166835875,-255.87854209104003,-286.52735063305767,-315.39348340093136
0.10988774478685526,0.21844453013860113,0.3243555171895452,0.42633791296062845,0.5231565075371343,0.6136386349207242,0.6966883763500884,0.7712998340597097,0.836569314705089,0.8917062748888882,0.936042896215869,0.9690421739036469,0.990304420980071,0.9995721092884493,0.9967329886664036,0.9818214465188868,0.9550180913182246,0.9166475650758267,0.993944004230449,1.951698734182636,2.8378057520236166,3.618255898020206,4.261183135648913,4.737521981624432,5.02161727003116,5.091775743558009,4.930749873721286,4.526145372430967,3.870745053565365,2.962743017583123,1.8058845450521346,0.40950857524297174,-1.211508808647816,-3.036909888657141,-5.041308230872692,-7.194535859021123,-0.10988774478685526,-0.8737781205544045,-2.9191996547059067,-6.821406607370055,-13.078912688428357,-22.09099085714607,-34.13773044115433,-49.36318937982142,-67.76211449111221,-89.17062748888883,-113.26119044212015,-139.54207304212514,-167.36144714563198,-195.91613342053606,-224.2649224499408,-251.34629030883502,-276.0002283909669,-296.9938110845678
0.11983146271757329,0.23793597403377498,0.35261147051133784,0.46220530596825166,0.565138068592027,0.6599263426366746,0.7452040866721503,0.8197423202935751,0.8824668355751754,0.9324736780202824,0.9690421739036469,0.9916453162624927,0.9999573598585764,0.993858515656439,0.9734366771633683,0.9389861537519146,0.8910034292196894,0.8301800067119719,0.9927942488466414,1.9425616821718674,2.807309451730337,3.54709177808479,4.124981707317238,4.507981810365983,4.667855245307976,4.581860082156718,4.233371589277848,3.612379268561467,2.7158477661178626,1.5479333350603763,0.12005024168449245,-1.5492156622004645,-3.4343460803268684,-5.503279093769418,-7.717941756408884,-10.034917772042288,-0.11983146271757329,-0.9517438961350999,-3.1735032346020406,-7.3952848954920265,-14.128451714800674,-23.757348334920287,-36.515000246935365,-52.463508498788805,-71.4798136815892,-93.24736780202824,-117.25410304234127,-142.79692554179894,-168.9927938160994,-194.79626906866204,-219.02325236175787,-240.38045536049015,-257.49999104449023,-268.9783221746789
0.12976317359998926,0.2573320560898106,0.38054946175170107,0.49733178820171076,0.605704250039292,0.7038342724051841,0.790062479763599,0.8629307558893927,0.9212069005667398,0.9639054660553243,0.990304420980071,0.9999573598585764,0.992701051803521,0.9686582007517472,0.9282353705446159,0.8721161099464688,0.8012493938569127,0.7168335761756565,0.9915450160115067,1.9326460751090362,2.7742817024311743,3.4702417032687247,3.978449325693174,4.262185285925888,4.291184291710139,4.04257747910542,3.5016575438220503,2.662447229686777,1.52805615350565,0.11081560770875959,-1.5678141074256668,-3.4775642140458047,-5.579901145694915,-7.8287836627148355,-10.171618807048155,-12.550397531464057,-0.12976317359998926,-1.0293282243592423,-3.4249451557653097,-7.957308611227372,-15.142606250982299,-25.33803380658663,-38.71306150841635,-55.227568376921134,-74.61775894590592,-96.39054660553244,-119.82683493858859,-143.993859819635,-167.76647775479503,-189.85700734734246,-208.85295837253858,-223.26172414629602,-231.5610748246478,-232.2540786809127
0.13968188228199885,0.2766250025933614,0.4081442982479204,0.5316610522391539,0.6447534545009241,0.7452040866721503,0.8310433993250727,0.9005883291930838,0.9524752992248057,0.9856869544277879,0.9995721092884493,0.993858515656439,0.9686582007517472,0.9244652706315194,0.8621462221843063,0.7829229536058158,0.6883488064721175,0.5802781091566808,0.9901964308975052,1.9219558870486313,2.7387522864014944,3.3878288635217824,3.821952978874559,4.001018781692551,3.89345303727593,3.4773844085112904,2.7415424770913135,1.6858596581824956,0.32175673769090635,-1.3278991390289696,-3.2291667701853872,-5.33772768372962,-7.59989313109066,-9.953898837721292,-12.33145737784512,-14.65953104280179,-0.13968188228199885,-1.1065000103734457,-3.673298684231284,-8.506576835826463,-16.118836362523105,-26.827347120197413,-40.72112656692856,-57.637653068357366,-77.15049923720926,-98.56869544277879,-120.94822522390237,-143.11562625452723,-163.70323592704528,-181.1951930437778,-193.9828999914689,-200.42827612308884,-198.93280507044196,-188.01010736676457
0.1495865949143112,0.2958070811665539,0.4353710967719027,0.565138068592027,0.6821878838444656,0.78388660064933,0.8679457189458079,0.9324736780202824,0.9760184218104399,0.9976000741492778,0.9967329886664036,0.9734366771633683,0.9282353705446159,0.8621462221843063,0.776656419185614,0.6736897165919457,0.5555631476221117,0.4249348840678928,0.9887486286321422,1.9104954024877672,2.7007532417569498,3.2999853658537903,3.6558846095569324,3.725424097147566,3.476613469918476,2.8899034148491736,1.9591914820198981,0.6923938227161964,-0.8884397930083985,-2.747476864261495,-4.835914326268924,-7.09323358901795,-9.448866676538541,-11.824229126421542,-14.135063891692077,-16.2940305496803,-0.1495865949143112,-1.1832283246662156,-3.9183398709471247,-9.042209097472432,-17.05469709611164,-28.21991762337588,-42.52934022834459,-59.67831539329807,-79.05749216664563,-99.76000741492777,-120.60469162863484,-140.17488151152503,-156.8717776220401,-168.98065954812404,-174.74769431676316,-172.4645674475381,-160.5577496627903,-137.67890243799727
0.1594763190500322,0.3148706038660299,0.46220530596825166,0.5977091739168279,0.717913784116926,0.8197423202935751,0.9005883291930838,0.9583824366414136,0.9916453162624927,0.9995255550431251,0.9818214465188868,0.9389861537519146,0.8721161099464688,0.7829229536058158,0.6736897165919457,0.5472123865200802,0.4067283392856377,0.255833473599867,0.9872017542844281,1.8982692146490094,2.6603188335635926,3.2068520225683335,3.4806601334190757,3.4363950616175383,3.042711357447379,2.2838998946506113,1.1609500012952823,-0.30800402850168246,-2.0878755484517844,-4.1274593203270635,-6.360886725955804,-8.70966148300613,-11.085214806020197,-13.391900635607463,-15.530335629610287,-17.400975597552215,-0.1594763190500322,-1.2594824154641195,-4.159847753714265,-9.563346782669246,-17.947844602923148,-29.510723530568704,-44.12882813046111,-61.33647594505047,-80.32327061726191,-99.95255550431251,-118.8003950287853,-135.2140061402757,-147.38762258095323,-153.4528989067399,-151.58018623318776,-140.08637094914053,-117.54449005354928,-82.89004544635692
0.16935006374410702,0.33380793026418076,0.48862272849308275,0.629322157036943,0.7518416803501157,0.8526419453400135,0.9288110264622172,0.9781485456419587,0.9992292369594296,0.9914441198375699,0.9550180913182246,0.8910034292196894,0.8012493938569127,0.6883488064721175,0.5555631476221117,0.4067283392856377,0.2461439324642437,0.07844890143349738,0.9855559628503431,1.8852822236394675,2.6174855229398646,3.1085781255419507,3.296718397468589,3.1349739503997016,2.5938762073367947,1.6632579625979076,0.3532923611452248,-1.305318246233711,-3.262022972917624,-5.447958886876859,-7.77829673480153,-10.155317840578334,-12.472115198551833,-14.616786474927329,-16.476965877967032,-17.944526447802858,-0.16935006374410702,-1.335231721056723,-4.397604556437745,-10.069154512591089,-18.79604200875289,-30.695110032240486,-45.51174029664865,-62.60150692108536,-80.93756819371379,-99.14441198375698,-115.55718904950517,-128.30449380763528,-135.41114756181824,-134.91636606853504,-125.00170821497512,-104.12245485712324,-71.13559648216643,-25.41744406445315
0.17920683965261233,0.35261147051133784,0.5145995428336135,0.6599263426366746,0.78388660064933,0.8824668355751754,0.9524752992248057,0.9916453162624927,0.9987086727196554,0.9734366771633685,0.9166475650758267,0.8301800067119719,0.7168335761756565,0.5802781091566808,0.4249348840678928,0.255833473599867,0.07844890143349738,-0.10147562348607381,0.9838114192373063,1.8715396344868915,2.572291934178336,3.005321206910655,3.1045200809563056,2.822247726185232,2.1323108155154658,1.0319555567069176,-0.4572307402155847,-2.2895640535512434,-4.396660802735131,-6.689945181361525,-9.064175994946263,-11.401857477734724,-13.57835879140025,-15.467533864490857,-16.94760831181381,-17.9070844667564,-0.17920683965261233,-1.4104458820453514,-4.6313958855025215,-10.558821482186794,-19.59716501623325,-31.768806080706312,-46.671289662015475,-63.465300240799536,-80.89540249029208,-97.34366771633685,-110.91435537417503,-119.54592096652395,-121.14487437368594,-113.73450939470943,-95.61034891527588,-65.49336924156596,-22.67173251428074,32.87810200948791
0.18904565913188803,0.37127368837769165,0.540112324788854,0.6894726724932966,0.8139682890041525,0.9091094386686253,0.9714650078164637,0.998786242396725,0.9900878457024943,0.9456835115235999,0.8671746112808922,0.7573924431225341,0.620296125676441,0.460829818757679,0.28474442013806306,0.0983901685992976,-0.09151236729055937,-0.278114655753147,0.9819682982476522,1.85704695505356,2.524778819916829,2.897246786547398,2.9045465416121856,2.4993441193341543,1.6602804554712258,0.3940389421592226,-1.2640453635719329,-3.2508875100869528,-5.478046314109605,-7.835519315433187,-10.196780329278683,-12.424839319531577,-14.379052069592543,-15.92236665603102,-16.928666977553245,-17.289861919481023,-0.18904565913188803,-1.4850947535107666,-4.861010923099686,-11.031562759892745,-20.349207225103815,-32.72793979207051,-47.60178538300672,-63.9223195133904,-80.19711550190203,-94.56835115235998,-104.92812796498797,-109.0645118096449,-104.83004523931852,-90.32264447650508,-64.06749453106418,-25.187883161420185,26.447074146971655,90.10914846401963
0.19886553633749854,0.38978710427372076,0.565138068592027,0.717913784116926,0.8420114062884004,0.9324736780202824,0.9856869544277879,0.9995255550431251,0.9734366771633685,0.90846247834542,0.8071984459311997,0.6736897165919457,0.5132694875557879,0.3323459744133151,0.1381464257764359,-0.06157157950873254,-0.25883001994902033,-0.445749124888323,0.9800267845611155,1.8418099938287962,2.474989024390343,2.7845281067352605,2.697298610092282,2.16742756113688,1.1801017607277469,-0.24640322280134597,-2.060607648196119,-4.179664166395395,-6.49308177487678,-8.868171844816157,-11.156957434774634,-13.204205619615585,-14.856177238279336,-15.969642725896556,-16.42068905385678,-16.11284272008696,-0.19886553633749854,-1.559148417094883,-5.086242617328243,-11.486620545870815,-21.05028515721001,-33.569052408730165,-48.2986607669616,-63.96963552276001,-78.84837085023284,-90.846247834542,-97.67101195767516,-97.01131918924017,-86.74254339692816,-65.13981098500976,-31.082945799698077,15.76232435423553,74.80187576526687,144.42271646381667
0.20866548732301404,0.4081442982479204,0.5896542076556718,0.7452040866721503,0.8679457189458079,0.9524752992248057,0.9950713405011417,0.993858515656439,0.9488902203409265,0.8621462221843063,0.7374454998340119,0.5802781091566808,0.3975634788370023,0.19734577661675698,-0.011560242064297474,-0.21995731120946585,-0.41867057176030154,-0.5989515026071901,0.9779870727163263,1.8258348576009964,2.422967444796908,2.6673458544617006,2.4832953356560545,1.8276949847275423,0.6941313552561883,-0.8852660926859797,-2.8404568873773073,-5.066595420727107,-7.429473084123954,-9.773020695201193,-11.928470747327943,-13.72467523522869,-14.998997672536932,-15.60815197257025,-15.438349044726568,-14.414135409311474,-0.20866548732301404,-1.6325771929916817,-5.306887868901046,-11.923265386754405,-21.698642973645196,-34.289110772093004,-48.75849568455594,-63.6069450020121,-76.86010784761505,-86.21462221843062,-89.23090547991544,-83.56004771856203,-67.1882279234534,-38.679772216884366,2.6010544644669316,56.30907166962326,120.99579523872714,194.0602868447296
0.21844453013860113,0.42633791296062845,0.6136386349207242,0.7712998340597097,0.8917062748888882,0.9690421739036469,0.9995721092884493,0.9818214465188868,0.9166475650758267,0.8071984459311994,0.6587606200822861,0.47850382241276673,0.2751346844222635,0.05847619290390355,-0.16100677275189493,-0.3727129074786082,-0.5664165369876345,-0.7327615307802704,0.975849367091318,1.809127949010103,2.368760990812216,2.5458878717790046,2.2630726862154833,1.4813715087915615,0.20475428762148587,-1.5184549443285704,-3.5972679295105614,-5.902801613524349,-8.275878678236229,-10.537025635293741,-12.498274001529515,-13.976043246686068,-14.804299520875833,-14.84714729102206,-14.010024861333557,-12.24873930813991,-0.21844453013860113,-1.7053516518425138,-5.522747714286518,-12.340797344955355,-22.292656872222206,-34.885518260531285,-48.979033355134014,-62.836572577208756,-74.24845277114196,-80.71984459311994,-79.71003502995661,-68.90455042743841,-46.49776166736253,-11.461333809165096,36.22652386917636,95.4145043145237,163.69437918942637,237.41473597280762
0.22820168492941395,0.44436065663275764,0.6370697227912242,0.7961591950410837,0.9132335661704393,0.9821145598091165,0.9991671718887893,0.9634914979363838,0.8769702230455201,0.7441692683739977,0.5720968372738302,0.36983357672837813,0.14805337130458596,-0.08153994160491836,-0.30683020945354866,-0.5159283610051977,-0.6977998192101088,-0.8428468205116879,0.9736138818830473,1.791695963981506,2.3124185422895254,2.4203488546952356,2.0371822060116638,1.1297060196325535,-0.28562767437377246,-2.1419114215754615,-4.324902479734168,-6.679910927607561,-9.022046899819074,-11.149176206137316,-12.856731842597618,-13.95338104664676,-14.276464025713986,-13.706107731062293,-12.176978038811113,-9.686763795906334,-0.22820168492941395,-1.7774426265310306,-5.733627505121018,-12.738547120657339,-22.830839154260982,-35.35612415312819,-48.959191422550674,-61.66345586792856,-71.03458806668712,-74.41692683739977,-69.22371731013345,-53.25603504888645,-25.021019750475027,15.981828554563998,69.03679712704844,132.0776604173306,201.66414775172146,273.0823698457869
0.23793597403377498,0.46220530596825166,0.6599263426366746,0.8197423202935751,0.9324736780202824,0.9916453162624927,0.993858515656439,0.9389861537519146,0.8301800067119719,0.6736897165919457,0.47850382241276673,0.255833473599867,0.018468480419262932,-0.21995731120946585,-0.4457491248883234,-0.6459378586602335,-0.8090250084091939,-0.9256431225942391,0.9712808410859337,1.773545889042395,2.2539909051829916,2.290930041078359,1.8061896342807335,0.7739666675301882,-0.7746078311002322,-2.751639546884709,-5.017458886021144,-7.390143204013464,-9.65894016568593,-11.600650398368142,-12.99778275991869,-13.657132975998968,-13.427368933405797,-12.214239902010057,-9.992161769962372,-6.8111583675944285,-0.23793597403377498,-1.8488212238730066,-5.939337083730072,-13.115877124697201,-23.31184195050706,-35.699231385449735,-48.69906726716551,-60.095113840122536,-67.24458054366973,-67.36897165919457,-57.898962511944774,-36.84002019838085,-3.1211731908554357,43.11163299705531,100.29355309987277,165.36009181701976,233.80822743025703,299.90837172053347
0.24764642208113616,0.4798647090490943,0.6821878838444657,0.8420114062884005,0.9493784238739756,0.9976000741492778,0.9836721944473249,0.9084624783454199,0.776656419185614,0.5964654083232273,0.37911517330321154,0.13814642577643546,-0.11142871187853388,-0.3540619474139319,-0.5746374624410662,-0.7594136134510215,-0.896879023055351,-0.9784697277816927,0.9688504784694136,1.754684998521647,2.1935307657341596,2.1578388880738246,1.57067348836865,0.41543629362971657,-1.2597863627171184,-3.3437313331163194,-5.669320005923124,-8.026387834348686,-10.17884442998931,-11.88494179062347,-12.91904158699771,-13.093107611606843,-12.276121212371631,-10.40973038596808,-7.518691189492202,-3.7150269646399243,-0.24764642208113616,-1.9194588361963771,-6.139690954600192,-13.472182500614409,-23.73446059684939,-35.913602669374,-48.19993752791892,-58.141598614106876,-62.90916995403474,-59.64654083232273,-45.8729359696886,-19.893085311806708,18.831452307472226,69.39614169313064,129.29342904923988,194.40988504346151,259.19803766299646,317.02419180126844
0.2573320560898106,0.49733178820171076,0.7038342724051841,0.8629307558893927,0.9639054660553243,0.9999573598585764,0.9686582007517472,0.8721161099464688,0.7168335761756565,0.5132694875557879,0.27513468442226313,0.01846848041926249,-0.23944164822674738,-0.48122444208232473,-0.6905948810101928,-0.8534510441924164,-0.9588239298459892,-0.9996162605450567,0.9663230375545181,1.7351208516343624,2.131092642962944,2.02128873955271,1.3312236148433885,0.055407803854379795,-1.7387821070229024,-3.9143918313574178,-6.2751987657320285,-8.582274949826642,-10.57546261667882,-11.997953316848022,-12.62183983454724,-12.27236387674114,-10.848627093903009,-8.33876829530116,-4.828020099306386,-0.49861353358010374,-0.2573320560898106,-1.989327152806843,-6.334508451646657,-13.806892094230284,-24.09763665138311,-35.99846495490875,-47.464251836835615,-55.815431036574005,-58.063519670228175,-51.3269487555788,-33.29129681509384,-2.659461180373799,40.46563855032031,94.31999064813564,155.38384822729338,218.4834673132586,277.10011572549087,323.8756684165984
0.26699190556446467,0.5145995428336135,0.724845989014049,0.8824668355751754,0.9760184218104399,0.9987086727196554,0.9488902203409264,0.8301800067119719,0.6511966849920062,0.4249348840678928,0.16782176657147876,-0.10147562348607424,-0.36340563397108966,-0.5989515026071904,-0.7910120206373449,-0.9256431225942391,-0.9930702597112765,-0.9883980561773497,0.9636987715894713,1.714861289452224,2.066732839505921,1.881498484123488,1.0884397122332767,-0.3048204934770578,-2.2092442457379073,-4.4599634542410165,-6.830181042541198,-9.052239194266834,-10.843990889633032,-11.938056311170936,-12.111203174683922,-11.210994207242255,-9.177009110904574,-6.05436299341727,-1.9978768057732255,2.7339435883951833,-0.26699190556446467,-2.058398171334454,-6.52361390112644,-14.119469369202806,-24.400460545260998,-35.953512217907594,-46.495620796705396,-53.1315204295662,-52.7469314843525,-42.49348840678928,-20.30643375514893,14.61248978199469,61.415552141114155,117.39449451100933,177.9777046434026,236.9646393841252,286.9973050565589,320.24097020146127
