q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,q16,q17,q18,qd1,qd2,qd3,qd4,qd5,qd6,qd7,qd8,qd9,qd10,qd11,qd12,qd13,qd14,qd15,qd16,qd17,qd18,qdd1,qdd2,qdd3,qdd4,qdd5,qdd6,qdd7,qdd8,qdd9,qdd10,qdd11,qdd12,qdd13,qdd14,qdd15,qdd16,qdd17,qdd18
0.09985829794007507,0.19871834612936765,0.2955918739834289,0.38951046949211443,0.47953526010808073,0.5647662983392271,0.644351558220478,0.717495452730211,0.7834667870055876,0.8416060678511728,0.8913320964701515,0.9321477785128277,0.9636450933613093,0.9855091729741177,0.9975214495158818,0.9995618403063288,0.9916099482463684,0.9737452657210187,0.9950016685074007,1.9601132813300448,2.86594295063853,3.6840881512928707,4.3876130592643285,4.951505328419577,5.3531058649650545,5.572505506496522,5.592902939117614,5.400918686261507,4.9868605705450655,4.344936678244971,3.473412537098609,2.3747099437275776,1.0554456381264492,-0.47359119003297245,-2.1975227747905537,-4.097527428270911,-0.09985829794007507,-0.7948733845174706,-2.66032686585086,-6.232167511873831,-11.988381502702019,-20.331586740212174,-31.57322635280342,-45.9197089747335,-63.46080974745259,-84.16060678511728,-107.85118367288834,-134.22928010584718,-162.85602077806126,-193.15979790292707,-224.4423261410734,-255.88783111842017,-286.57527504320046,-315.49346609361004
0.10980564142349145,0.21828331053226344,0.3241210953018129,0.4260390100574227,0.5228044754214323,0.6132472249361396,0.6962734580839611,0.7708790685404271,0.8361617876795859,0.8913320964701517,0.9357227737956259,0.9687969657224977,0.99015467812805,0.999537614166942,0.9968322980730024,0.9820714475174617,0.955433577926534,0.9172408435436746,0.993953077922482,1.9517708844463024,2.8380468002172163,3.6188191707446036,4.26226313265418,4.739346186964237,5.024436317321808,5.09585219054866,4.93634588038387,4.533509609586421,3.880099194946777,2.9742681865949714,1.8197080978586226,0.4256916038984694,-1.1929828756783512,-3.016145226040209,-5.0185047565260845,-7.169995266318755,-0.10980564142349145,-0.8731332421290537,-2.917089857716316,-6.816624160918763,-13.070111885535807,-22.076900097701024,-34.11739944611409,-49.336260386587334,-67.72910480204646,-89.13320964701516,-113.22245562927073,-139.50676306403966,-167.33614060364044,-195.90937237672063,-224.28726706642556,-251.4102905644702,-276.12030402076834,-297.18603330815057
0.11974199894201981,0.23776092085122502,0.3523584836246272,0.46188563822198947,0.5647662983392271,0.6595200201543302,0.7447833057862225,0.8193292239116196,0.8820850652009057,0.9321477785128277,0.9687969657224977,0.9915052481882507,0.9999458556847929,0.9939973285985485,0.9737452657210187,0.9394810924895581,0.8916978674004769,0.831083186939822,0.9928050431425947,1.9426474147574773,2.8075953218296577,3.54775795612782,4.126254440349647,4.51012198821304,4.671144778711656,4.586586515268247,4.239811429499032,3.6207805652041425,2.726412504378724,1.560800232375164,0.13527853894254016,-1.5316608321799066,-3.4146061902257627,-5.481612068979738,-7.6947287110088975,-10.0106662410175,-0.11974199894201981,-0.9510436834049001,-3.1712263526216447,-7.3901702115518315,-14.119157458480677,-23.742720725555888,-36.4943819835249,-52.43707033034365,-71.44889028127336,-93.21477785128278,-117.22443285242223,-142.7767557391081,-168.99084961073,-194.82347640531552,-219.09268478722922,-240.50715967732688,-257.7006836787378,-269.2709525685023
0.12966637637119263,0.2571433824050994,0.3802786144986635,0.4969929783472157,0.6053157937073772,0.7034180686273568,0.7896433813211766,0.862535848257437,0.9208647062314582,0.9636450933613093,0.9901546781280501,0.9999458556847929,0.992853305504276,0.9689967827567715,0.9287790962869154,0.8728793073305926,0.8022412638091112,0.7180576637950016,0.9915576790276823,1.932746523355057,2.7746159334572402,3.4710182470821187,3.9799271032532997,4.2646581042597225,4.294962536093568,4.047967671577024,3.5089405264548534,2.6718557977681607,1.5397530058803706,0.12487249748541901,-1.5514351496663834,-3.4590267506015504,-5.55950652644672,-7.806978864933644,-10.14899935419874,-12.527705058578993,-0.12966637637119263,-1.0285735296203975,-3.4225075304879717,-7.951887653555451,-15.13289484268443,-25.323050470584846,-38.69252568473765,-55.20229428847597,-74.59004120474812,-96.36450933613094,-119.80871605349407,-143.99220321861017,-167.79220863022263,-189.92336942032722,-208.97529666455594,-223.4571026766317,-231.84772524083314,-232.6506830695805
0.13957778078514055,0.27642293859000633,0.4078563491238012,0.5313048380891532,0.644351558220478,0.7447833057862225,0.8306338502029549,0.9002224284636792,0.9521866507449561,0.9855091729741177,0.999537614166942,0.9939973285985485,0.9689967827567716,0.9250254318092056,0.8629441371579818,0.783968312685273,0.6896441296486125,0.5818182460813329,0.9902111103755074,1.922072172444381,2.7391383291675204,3.3887228721701246,3.8236470464036105,4.003838381752848,3.89773305114059,3.483442704368939,2.7496521877487234,1.6962213883768413,0.3344719744916545,-1.3128521418684913,-3.211953411272866,-5.318672606883579,-7.579489998182589,-9.932813462689406,-12.310523612483305,-14.639739042848293,-0.13957778078514055,-1.1056917543600253,-3.670707142114211,-8.500877409426451,-16.108788955511947,-26.812199008304013,-40.70105865994479,-57.61423542167547,-77.12711871034145,-98.55091729741177,-120.94405131419998,-143.135615318191,-163.7604562858944,-181.3049846346043,-194.1624308605459,-200.6958880474299,-199.30715346844903,-188.50911173035186
0.14947522055593376,0.2955918739834289,0.4350668569875456,0.5647662983392271,0.6817759740040114,0.7834667870055876,0.8675538407534638,0.9321477785128277,0.9757972354671692,0.9975214495158818,0.9968322980730024,0.9737452657210187,0.9287790962869155,0.8629441371579818,0.7777196377296041,0.6750205120674924,0.5571543125959575,0.4267693815728452,0.9887654719091656,1.91062863375902,2.701194452378208,3.3010035522797176,3.657805083895538,3.7286019594117423,3.4814029264510262,2.896624452163314,1.9680955707548913,0.7036304254176328,-0.8748541088307908,-2.73168495218061,-4.8182389895871545,-7.074190664970416,-9.429169483320894,-11.80478339156479,-14.116952638413322,-16.278488810833323,-0.14947522055593376,-1.1823674959337156,-3.9156017128879106,-9.036260773427633,-17.044399350100285,-28.204804332201153,-42.510138196919726,-59.65745782482097,-79.0395760728407,-99.75214495158818,-120.6167080668333,-140.2193182638267,-156.96366727248872,-169.13705088296445,-174.98691848916093,-172.80525108927804,-161.0175963402317,-138.27327962960186
0.15935770545279365,0.31464251743182253,0.46188563822198947,0.5973238011270338,0.717495452730211,0.8193292239116196,0.9002224284636792,0.9581075830227467,0.9915052481882507,0.9995618403063288,0.9820714475174617,0.9394810924895581,0.8728793073305926,0.783968312685273,0.6750205120674924,0.5488204133543966,0.4085934618231785,0.2579236036289027,0.9872209082636068,1.8984204868512826,2.660818467095865,3.208000689793322,3.482815941560326,3.439939886451185,3.0480123663228214,2.29126842571443,1.170600174281373,-0.29599449377060777,-2.073599842902644,-4.111209051734804,-6.343170327758585,-8.69121177985323,-11.06698442959199,-13.375044500662058,-15.516180253983142,-17.39097565865441,-0.15935770545279365,-1.2585700697272901,-4.156970743997905,-9.55718081803254,-17.937386318255275,-29.495852060818304,-44.11089899472028,-61.31888531345579,-80.31192510324831,-99.95618403063288,-118.83064514961286,-135.28527731849638,-147.51660293887014,-153.65778928631352,-151.8796152151858,-140.49802581872552,-118.08351046689859,-83.56724757576448
0.16922424674116457,0.3335672451205093,0.48828854566306784,0.6289252353445194,0.7514206696571218,0.8522414859203881,0.9284795226048703,0.9779357048212373,0.9991834763101206,0.9916099482463684,0.955433577926534,0.8916978674004769,0.8022412638091115,0.6896441296486125,0.5571543125959578,0.4085934618231785,0.24824679309237768,0.08073948234103615,0.9855775739711641,1.8854526172595418,2.618046727155231,3.1098631438617126,3.299117219848525,3.138891554090953,2.599685178837656,1.6712487735494546,0.3636245786173261,-1.2926604557591492,-3.247267783634525,-5.431573207770986,-7.760999506151972,-10.138078269103898,-12.456134680952927,-14.603463768454722,-16.467845945626653,-17.94123429592239,-0.16922424674116457,-1.3342689804820371,-4.394596910967611,-10.06280376551231,-18.785516741428047,-30.68069349313397,-45.49549660763864,-62.587885108559185,-80.93386158111977,-99.16099482463684,-115.60746292911062,-128.40449290566866,-135.57877358373986,-135.17024941112805,-125.35972033409051,-104.5999262267337,-71.74332320369714,-26.159592278495712
0.17907385728163586,0.3523584836246272,0.5142518065922443,0.6595200201543302,0.7834667870055876,0.8820850652009057,0.9521866507449561,0.9915052481882507,0.9987697370878718,0.9737452657210187,0.9172408435436746,0.831083186939822,0.7180576637950016,0.5818182460813329,0.4267693815728452,0.2579236036289027,0.08073948234103615,-0.09905484412269676,0.9838356334460936,1.8717302145531052,2.57291774348686,3.0067479921420266,3.107168299509786,2.8265409529993546,2.1386183682490074,1.0405334882501094,-0.44629585979627917,-2.2764041268171726,-4.381663773861462,-6.6737774940116665,-9.047786986751495,-11.386463699993117,-13.565407342361103,-15.45864502991503,-16.944499057260032,-17.911475558012757,-0.17907385728163586,-1.4094339344985087,-4.628266259330199,-10.552320322469283,-19.58666967513969,-31.755062347232606,-46.65714588650285,-63.456335884048045,-80.90034870411762,-97.37452657210187,-110.98614206878463,-119.67597891933437,-121.35174518135527,-114.03637623194125,-96.02311085389017,-66.0284425289991,-23.333710396559447,32.09376949575375
0.18890555162870443,0.3710087129399142,0.5397520441410537,0.689059185948831,0.8135536661155578,0.9087525033886122,0.9712276373255155,0.9987293709612368,0.9902673812217057,0.9461463799408233,0.8679551413463643,0.7585092911292733,0.6217499172321119,0.46260165332924125,0.2867953453385568,0.10066168665111717,-0.089096746833646,-0.275646852967751,0.9819952609681245,1.8572587702554195,2.5254721494425523,2.8988202793813467,2.907449192806022,2.504012770146648,1.6670713686761438,0.4031590121525488,-1.2526019354737996,-3.23739135300129,-5.463068605267551,-7.819946697961672,-10.181805823688384,-12.411927458137285,-14.369878104066542,-15.91873140546009,-16.932390600395387,-17.302661507221018,-0.18890555162870443,-1.4840348517596569,-4.857768397269483,-11.024946975181296,-20.338841652888945,-32.71509012199004,-47.59015422895026,-63.918679741519156,-80.21165787895816,-94.61463799408233,-105.02257210291008,-109.22533792261537,-105.07573601222691,-90.66992405253129,-64.52895270117527,-25.769391782685997,25.748959834923696,89.30958036155133
0.19871834612936765,0.38951046949211443,0.5647662983392271,0.717495452730211,0.8416060678511728,0.9321477785128277,0.9855091729741177,0.9995618403063288,0.9737452657210187,0.9090891876656937,0.808172524936049,0.6750205120674924,0.5149441459376509,0.3343283475280541,0.14037728837721472,-0.05917296018277778,-0.25636299352709135,-0.44332754827120235,0.9800566406650224,1.8420440756464354,2.4757526642097885,2.786252753248261,2.7004593431307535,2.1724683391224855,1.1873549718637888,-0.23679559501648623,-2.0487637141354553,-4.166015468878256,-6.478403936353263,-8.853587543673592,-11.143908514942494,-13.194393240451623,-14.85147126732798,-15.971963923090394,-16.431869841679628,-16.13447433050751,-0.19871834612936765,-1.5580418779684577,-5.0828966850530435,-11.479927243683376,-21.04015169627932,-33.557320026461795,-48.28994947573177,-63.97195777960504,-78.87336652340251,-90.90891876656937,-97.78887551726193,-97.2029537377189,-87.02556066346301,-65.52835611549861,-31.584889884873313,15.148277806791112,74.0889051293294,143.63812563986957
0.20851125902153722,0.4078563491238012,0.5892720467874503,0.7447833057862225,0.8675538407534638,0.9521866507449561,0.9949612717620883,0.9939973285985485,0.9493371962604015,0.8629441371579818,0.7386159959587746,0.5818182460813329,0.3994437271175467,0.19950963514228423,-0.009194913763305272,-0.21749525364369385,-0.41623448759918674,-0.5966760255872534,0.978019966494168,1.8260922194450135,2.4238040543481154,2.669225587835232,2.4867163760364477,1.833101458499149,0.7018200032663845,-0.8752347612456609,-2.828333415902665,-5.0529933321217255,-7.4153904598593545,-9.759826028565529,-11.917850301058024,-13.718542104580099,-14.999365888303386,-15.616982056353626,-15.457374228349693,-14.44468003932816,-0.20851125902153722,-1.6314253964952048,-5.303448421087053,-11.91653289257956,-21.688846018836593,-34.27871942681842,-48.75310231634232,-63.615829030307104,-76.89631289709251,-86.29441371579819,-89.37253551101172,-83.78182743571195,-67.50598988286539,-39.10388848788771,2.068855596743686,55.678784932785625,120.29176691616497,193.3230322902701
0.21828331053226344,0.4260390100574227,0.6132472249361396,0.7708790685404271,0.8913320964701517,0.9687969657224977,0.999537614166942,0.9820714475174617,0.9172408435436746,0.8081725249360487,0.6601267602359587,0.4802436657363607,0.2771988439880324,0.06078496716165357,-0.15856051486989195,-0.3702587635075237,-0.564099759455182,-0.7307347229202633,0.9758854422231512,1.8094095853723018,2.3696730934821186,2.54792609527433,2.2667548047932105,1.4871340932974857,0.2128458019492347,-1.5080726130201045,-3.5849976331593774,-5.889458123957515,-8.26269640679516,-10.525621459034843,-12.490563452090424,-13.974112379767192,-14.810238914445096,-14.862858496929357,-14.03701294220295,-12.287907542329627,-0.21828331053226344,-1.7041560402296907,-5.519225024425256,-12.334065096646833,-22.28330241175379,-34.876690766009915,-48.977343094180156,-62.85257264111755,-74.29650832703764,-80.81725249360487,-79.87533798855101,-69.15508786603594,-46.84660463397748,-11.9138535636841,35.67611584572569,94.78624345792606,163.0248304825476,236.75805022616532
0.2280335229757609,0.444051175833384,0.6366702459519793,0.7957409724603459,0.9128813720238425,0.9819189143566855,0.9992157740588132,0.9638605201400788,0.8777161424518756,0.7453218843484328,0.57365405435228,0.3717584204793578,0.15027355763031294,-0.07912973548772477,-0.3043634108596723,-0.5135591319612212,-0.6956936572039245,-0.8411696924233725,0.973653281409385,1.7920028495970526,2.3134085201872616,2.422548425927913,2.041124693715863,1.1358119750333535,-0.27717143923984466,-2.131259124034192,-4.312628460188903,-6.667047987762659,-9.010074591086811,-11.139954104913889,-12.85237791154753,-13.956100567582695,-14.288339850354202,-13.728867273110504,-12.211756094406734,-9.733882561941641,-0.2280335229757609,-1.776204703333536,-5.730032213567814,-12.731855559365535,-22.822034300596062,-35.34908091684068,-48.96157292888185,-61.687073288965045,-71.09500753860192,-74.53218843484328,-69.41214057662589,-53.533212549027525,-25.396231239522887,15.509428155594055,68.48176744342626,131.47113778207262,201.05546693193418,272.53898034517266
0.23776092085122502,0.46188563822198947,0.6595200201543302,0.8193292239116196,0.9321477785128277,0.9915052481882507,0.9939973285985485,0.9394810924895581,0.831083186939822,0.6750205120674924,0.4802436657363607,0.2579236036289027,0.02081095605825952,-0.21749525364369385,-0.44332754827120274,-0.6437338618961289,-0.8072203743331593,-0.9244107114417457,0.9713237073787386,1.77387897806391,2.25506099410652,2.2932932576341236,1.8103902826020712,0.780400116187582,-0.7658304160899533,-2.740806034489869,-5.00533312050875,-7.377989619727994,-9.648486337448606,-11.593983772436271,-12.99718457183101,-13.664859299309423,-13.445395275422921,-12.24399114065196,-10.034252948702981,-6.8651734901058425,-0.23776092085122502,-1.8475425528879579,-5.935680181388972,-13.109267582585913,-23.303694462820694,-35.694188934777024,-48.70586910132888,-60.12678991933172,-67.31773814212558,-67.50205120674923,-58.10948355409964,-37.14099892256199,-3.517051573845859,42.629069714164,99.74869836102062,164.795868645409,233.28668818228303,299.5090705071256
0.2474645309404302,0.47953526010808084,0.6817759740040115,0.8416060678511729,0.949083135872633,0.9975214495158818,0.9839078505089108,0.9090891876656935,0.7777196377296037,0.5979711872193166,0.38102528507058225,0.14037728837721428,-0.10900303105536403,-0.3516026977361246,-0.572330534093746,-0.7574559236810502,-0.8954629391868155,-0.9777667032879154,0.9688969532031942,1.7550452237057315,2.1946830503373222,2.1603674745046018,1.5751285757214328,0.4221782552505783,-1.2507364804945125,-3.332812375102608,-5.65750168999254,-8.015175975956616,-10.170210793713307,-11.881177013862384,-12.922538424330787,-13.106090432205828,-12.300345358663417,-10.446180836181455,-7.567313261184637,-3.7745220567695803,-0.2474645309404302,-1.9181410404323234,-6.135983766036103,-13.465697085618766,-23.727078396815827,-35.91077218257175,-48.21148467493663,-58.18170801060438,-62.9952906560979,-59.79711872193166,-46.104059493540454,-20.214329526318856,18.42151224835652,68.91412875628043,128.77437017109284,193.90871646234885,258.78878942498966,316.7964118652846
0.2571433824050994,0.4969929783472157,0.7034180686273568,0.862535848257437,0.9636450933613093,0.9999458556847929,0.9689967827567715,0.8728793073305926,0.7180576637950016,0.5149441459376509,0.277198843988032,0.020810956058259077,-0.2369765410187369,-0.47882654182893025,-0.6884737929912523,-0.8518187879959819,-0.9578760080365001,-0.999512736341784,0.9663732616775285,1.7355091235410594,2.1323290521298612,2.023983835788512,1.3359278988840804,0.062436248742709505,-1.7295133753007752,-3.903489432466822,-6.263852529289497,-8.572237319186533,-10.568938305614976,-11.997401143228625,-12.629699842519946,-12.290733419803269,-10.878918290986176,-8.381385125309924,-4.882095542173362,-0.5618451072504774,-0.2571433824050994,-1.9879719133888627,-6.3307626176462115,-13.800573572118992,-24.091127334032734,-35.99805080465254,-47.480842355081805,-55.86427566915793,-58.16267076739513,-51.49441459376509,-33.541060122551876,-2.996777672389307,40.04903543216654,93.85000219847034,154.90660342303178,218.06560972697136,276.82616632254854,323.842126574738
0.2667965068840357,0.5142518065922443,0.7244268178588689,0.8820850652009057,0.9757972354671692,0.9987697370878718,0.9493371962604015,0.831083186939822,0.6525804424064671,0.42676938157284483,0.17002000328633482,-0.0990548441226972,-0.36094878693773064,-0.5966760255872534,-0.7891476955544316,-0.9244107114417457,-0.9926592851447784,-0.9889457889045994,0.9637528852950203,1.7152784956579068,2.068055141939368,1.8843606353329032,1.0933864281971608,-0.29753057319752074,-2.199814879035406,-4.449184996007777,-6.8194750576034044,-9.043604894907403,-10.839846724764344,-11.940983705341838,-12.123613300999935,-11.23475114169968,-9.213052197032981,-6.102376435649638,-2.056054499516692,2.668995582788872,-0.2667965068840357,-2.0570072263689774,-6.51984136072982,-14.113361043214491,-24.39493088667923,-35.955710535163384,-46.51752261675967,-53.189323964148606,-52.85901583492383,-42.67693815728448,-20.572420397646514,14.263897553668397,61.00034499247648,116.94850101510167,177.5582314997471,236.6491421290869,286.878533406841,320.4184356050902
